# It is possible results use slightly different architecture, check the output.

# Final results for 1K epochs

LSTM Multi-Step Ahead Prediction
Configuration:
  Lookback window (K): 10 timesteps
  Prediction horizon (N): 10 timesteps
  Input features: 9
  Output features: 3
  Epochs: 1000
  Random seed: 42


Data/dataset_1.csv rows: 3397 Cols: 9 (3397x9)
Number of training samples: 3378 after removing windowSize and loopback
Converted eigen matrix to Tensor
Tensor shape: [3397, 9]
Angles tensor shape: [3397, 3]

Data Shapes
X (inputs):  [3378, 10, 9]
y (targets): [3378, 10, 3]

Model Created
Architecture: Input(9) -> LSTM(128) -> FC(30)

Training Configuration
Batch size: 32
Epochs: 1000
Learning rate: 0.001
Optimizer: Adam
Loss function: torch::nn::MSELossImpl

Starting Training
Epoch   0 | Loss: 0.004878
Epoch 235 | Loss: 0.000049
Epoch 240 | Loss: 0.000049
Epoch 245 | Loss: 0.000048
Epoch 250 | Loss: 0.000045
Epoch 255 | Loss: 0.000042
Epoch 260 | Loss: 0.000042
Epoch 265 | Loss: 0.000041
Epoch 270 | Loss: 0.000041
Epoch 275 | Loss: 0.000038
Epoch 280 | Loss: 0.000036
Epoch 285 | Loss: 0.000037
Epoch 290 | Loss: 0.000035
Epoch 295 | Loss: 0.000035
  -- Saved model: lstm_model_epoch_300.pt
Epoch 300 | Loss: 0.000032
Epoch 305 | Loss: 0.000032
Epoch 310 | Loss: 0.000030
Epoch 315 | Loss: 0.000032
Epoch 320 | Loss: 0.000036
Epoch 325 | Loss: 0.000030
Epoch 330 | Loss: 0.000027
Epoch 335 | Loss: 0.000028
Epoch 340 | Loss: 0.000028
Epoch 345 | Loss: 0.000027
Epoch 350 | Loss: 0.000025
Epoch 355 | Loss: 0.000025
Epoch 360 | Loss: 0.000024
Epoch 365 | Loss: 0.000023
Epoch 370 | Loss: 0.000022
Epoch 375 | Loss: 0.000023
Epoch 380 | Loss: 0.000022
Epoch 385 | Loss: 0.000023
Epoch 390 | Loss: 0.000022
Epoch 395 | Loss: 0.000022
  -- Saved model: lstm_model_epoch_400.pt
Epoch 400 | Loss: 0.000019
Epoch 405 | Loss: 0.000019
Epoch 410 | Loss: 0.000019
Epoch 415 | Loss: 0.000019
Epoch 420 | Loss: 0.000019
Epoch 425 | Loss: 0.000019
Epoch 430 | Loss: 0.000019
Epoch 435 | Loss: 0.000017
Epoch 440 | Loss: 0.000018
Epoch 445 | Loss: 0.000016
Epoch 450 | Loss: 0.000018
Epoch 455 | Loss: 0.000017
Epoch 460 | Loss: 0.000017
Epoch 465 | Loss: 0.000016
Epoch 470 | Loss: 0.000016
Epoch 475 | Loss: 0.000016
Epoch 480 | Loss: 0.000016
Epoch 485 | Loss: 0.000015
Epoch 490 | Loss: 0.000016
Epoch 495 | Loss: 0.000015
  -- Saved model: lstm_model_epoch_500.pt
Epoch 500 | Loss: 0.000014
Epoch 505 | Loss: 0.000016
Epoch 510 | Loss: 0.000014
Epoch 515 | Loss: 0.000014
Epoch 520 | Loss: 0.000016
Epoch 525 | Loss: 0.000015
Epoch 530 | Loss: 0.000015
Epoch 535 | Loss: 0.000014
Epoch 540 | Loss: 0.000014
Epoch 545 | Loss: 0.000013
Epoch 550 | Loss: 0.000013
Epoch 555 | Loss: 0.000014
Epoch 560 | Loss: 0.000014
Epoch 565 | Loss: 0.000012
Epoch 570 | Loss: 0.000013
Epoch 575 | Loss: 0.000013
Epoch 580 | Loss: 0.000013
Epoch 585 | Loss: 0.000012
Epoch 590 | Loss: 0.000012
Epoch 595 | Loss: 0.000012
  -- Saved model: lstm_model_epoch_600.pt
Epoch 600 | Loss: 0.000014
Epoch 605 | Loss: 0.000013
Epoch 610 | Loss: 0.000013
Epoch 615 | Loss: 0.000011
Epoch 620 | Loss: 0.000012
Epoch 625 | Loss: 0.000011
Epoch 630 | Loss: 0.000012
Epoch 635 | Loss: 0.000013
Epoch 640 | Loss: 0.000010
Epoch 645 | Loss: 0.000012
Epoch 650 | Loss: 0.000012
Epoch 655 | Loss: 0.000011
Epoch 660 | Loss: 0.000011
Epoch 665 | Loss: 0.000011
Epoch 670 | Loss: 0.000011
Epoch 675 | Loss: 0.000011
Epoch 680 | Loss: 0.000010
Epoch 685 | Loss: 0.000011
Epoch 690 | Loss: 0.000011
Epoch 695 | Loss: 0.000012
  -- Saved model: lstm_model_epoch_700.pt
Epoch 700 | Loss: 0.000010
Epoch 705 | Loss: 0.000011
Epoch 710 | Loss: 0.000010
Epoch 715 | Loss: 0.000011
Epoch 720 | Loss: 0.000011
Epoch 725 | Loss: 0.000010
Epoch 730 | Loss: 0.000010
Epoch 735 | Loss: 0.000009
Epoch 740 | Loss: 0.000010
Epoch 745 | Loss: 0.000009
Epoch 750 | Loss: 0.000010
Epoch 755 | Loss: 0.000010
Epoch 760 | Loss: 0.000009
Epoch 765 | Loss: 0.000013
Epoch 770 | Loss: 0.000010
Epoch 775 | Loss: 0.000009
Epoch 780 | Loss: 0.000010
Epoch 785 | Loss: 0.000009
Epoch 790 | Loss: 0.000009
Epoch 795 | Loss: 0.000010
  -- Saved model: lstm_model_epoch_800.pt
Epoch 800 | Loss: 0.000010
Epoch 805 | Loss: 0.000009
Epoch 810 | Loss: 0.000010
Epoch 815 | Loss: 0.000010
Epoch 820 | Loss: 0.000010
Epoch 825 | Loss: 0.000009
Epoch 830 | Loss: 0.000009
Epoch 835 | Loss: 0.000009
Epoch 840 | Loss: 0.000009
Epoch 845 | Loss: 0.000009
Epoch 850 | Loss: 0.000008
Epoch 855 | Loss: 0.000009
Epoch 860 | Loss: 0.000009
Epoch 865 | Loss: 0.000009
Epoch 870 | Loss: 0.000008
Epoch 875 | Loss: 0.000009
Epoch 880 | Loss: 0.000009
Epoch 885 | Loss: 0.000008
Epoch 890 | Loss: 0.000008
Epoch 895 | Loss: 0.000008
  -- Saved model: lstm_model_epoch_900.pt
Epoch 900 | Loss: 0.000007
Epoch 905 | Loss: 0.000008
Epoch 910 | Loss: 0.000008
Epoch 915 | Loss: 0.000007
Epoch 920 | Loss: 0.000008
Epoch 925 | Loss: 0.000008
Epoch 930 | Loss: 0.000008
Epoch 935 | Loss: 0.000007
Epoch 940 | Loss: 0.000008
Epoch 945 | Loss: 0.000010
Epoch 950 | Loss: 0.000007
Epoch 955 | Loss: 0.000007
Epoch 960 | Loss: 0.000007
Epoch 965 | Loss: 0.000007
Epoch 970 | Loss: 0.000008
Epoch 975 | Loss: 0.000007
Epoch 980 | Loss: 0.000008
Epoch 985 | Loss: 0.000007
Epoch 990 | Loss: 0.000008
Epoch 995 | Loss: 0.000007
Epoch 999 | Loss: 0.000007
  -- Saved model: lstm_model_epoch_1000.pt

Training Complete
Elapsed(s) = 673
Evaluating RMSE for each prediction step
Calculated all predictions size: [3378, 10, 3]
Overall Metrics:
  RMSE (all): 0.002617 rad = 0.150 deg
  MAE  (all): 0.002002 rad = 0.115 deg

RMSE per angle (all samples, all steps):
  Roll  RMSE: 0.003437 rad = 0.197 deg
  Pitch RMSE: 0.002347 rad = 0.134 deg
  Yaw   RMSE: 0.001793 rad = 0.103 deg

RMSE per step
Step | Roll (deg) | Pitch (deg) | Yaw (deg)
-----+------------+-------------+-----------
   1 |   0.153776 |    0.115100 |  0.086870
   2 |   0.190484 |    0.114107 |  0.092559
   3 |   0.188229 |    0.130128 |  0.097499
   4 |   0.195144 |    0.137465 |  0.098338
   5 |   0.194875 |    0.142360 |  0.100237
   6 |   0.197694 |    0.141944 |  0.100990
   7 |   0.204241 |    0.137508 |  0.105966
   8 |   0.209139 |    0.134937 |  0.108041
   9 |   0.220907 |    0.137313 |  0.107320
  10 |   0.207670 |    0.149342 |  0.125018
